Entity,Code,Year,"Cigarette consumption per smoker per day (IHME, GHDx (2012))"
Dominican Republic,DOM,1993,16.9
Dominican Republic,DOM,1994,16.4
Dominican Republic,DOM,1995,15.9
Dominican Republic,DOM,1996,15.4
Dominican Republic,DOM,1997,15.8
Dominican Republic,DOM,1998,16.1
Dominican Republic,DOM,1999,16.200001
Dominican Republic,DOM,2000,16.299999
Dominican Republic,DOM,2001,16.299999
Dominican Republic,DOM,2002,16.299999
Dominican Republic,DOM,2003,16.4
Dominican Republic,DOM,2004,16.5
Dominican Republic,DOM,2005,16.5
Dominican Republic,DOM,2006,16.4
Dominican Republic,DOM,2007,16.1
Dominican Republic,DOM,2008,15.6
Dominican Republic,DOM,2009,15.1
Dominican Republic,DOM,2010,14.5
Dominican Republic,DOM,2011,14
Dominican Republic,DOM,2012,13.6
Ecuador,ECU,1980,16.799999
Ecuador,ECU,1981,16.299999
Ecuador,ECU,1982,16
Ecuador,ECU,1983,15.9
Ecuador,ECU,1984,15.8
Ecuador,ECU,1985,15.7
Ecuador,ECU,1986,15.6
Ecuador,ECU,1987,15.8
Ecuador,ECU,1988,15.8
Ecuador,ECU,1989,15.8
Ecuador,ECU,1990,15.9
Ecuador,ECU,1991,15.9
Ecuador,ECU,1992,15.9
Ecuador,ECU,1993,15.9
Ecuador,ECU,1994,15.9
Ecuador,ECU,1995,16
Ecuador,ECU,1996,16.1
Ecuador,ECU,1997,16.5
Ecuador,ECU,1998,17
Ecuador,ECU,1999,18.1
Ecuador,ECU,2000,19.299999
Ecuador,ECU,2001,20.299999
Ecuador,ECU,2002,21.1
Ecuador,ECU,2003,21.6
Ecuador,ECU,2004,21.299999
Ecuador,ECU,2005,21.299999
Ecuador,ECU,2006,20.6
Ecuador,ECU,2007,19.799999
Ecuador,ECU,2008,18.700001
Ecuador,ECU,2009,17.700001
Ecuador,ECU,2010,16.799999
Ecuador,ECU,2011,15.8
Ecuador,ECU,2012,14.8
Egypt,EGY,1980,23.700001
Egypt,EGY,1981,23.5
Egypt,EGY,1982,23.4
Egypt,EGY,1983,23.299999
Egypt,EGY,1984,23.200001
Egypt,EGY,1985,23
Egypt,EGY,1986,22.9
Egypt,EGY,1987,22.700001
Egypt,EGY,1988,22.5
Egypt,EGY,1989,22.299999
Egypt,EGY,1990,22.1
Egypt,EGY,1991,21.9
Egypt,EGY,1992,21.799999
Egypt,EGY,1993,21.6
Egypt,EGY,1994,21.5
Egypt,EGY,1995,21.4
Egypt,EGY,1996,21.299999
Egypt,EGY,1997,21.4
Egypt,EGY,1998,21.5
Egypt,EGY,1999,21.5
Egypt,EGY,2000,21.6
Egypt,EGY,2001,21.6
Egypt,EGY,2002,21.6
Egypt,EGY,2003,21.9
Egypt,EGY,2004,22.200001
Egypt,EGY,2005,22.299999
Egypt,EGY,2006,21.799999
Egypt,EGY,2007,21.200001
Egypt,EGY,2008,20.6
Egypt,EGY,2009,20.1
Egypt,EGY,2010,19.700001
Egypt,EGY,2011,19.200001
Egypt,EGY,2012,19.1
El Salvador,SLV,1980,19.5
El Salvador,SLV,1981,19
El Salvador,SLV,1982,18.5
El Salvador,SLV,1983,18
El Salvador,SLV,1984,17.5
El Salvador,SLV,1985,17
El Salvador,SLV,1986,16.5
El Salvador,SLV,1987,16
El Salvador,SLV,1988,15.6
El Salvador,SLV,1989,15.2
El Salvador,SLV,1990,14.9
El Salvador,SLV,1991,14.6
El Salvador,SLV,1992,14.3
El Salvador,SLV,1993,14.1
El Salvador,SLV,1994,14
El Salvador,SLV,1995,13.9
El Salvador,SLV,1996,13.9
El Salvador,SLV,1997,14
El Salvador,SLV,1998,14.2
El Salvador,SLV,1999,14.4
El Salvador,SLV,2000,14.6
El Salvador,SLV,2001,14.9
El Salvador,SLV,2002,15.3
El Salvador,SLV,2003,15.8
El Salvador,SLV,2004,16.200001
El Salvador,SLV,2005,16.5
El Salvador,SLV,2006,16.9
El Salvador,SLV,2007,17.200001
El Salvador,SLV,2008,17.4
El Salvador,SLV,2009,17.6
El Salvador,SLV,2010,17.6
El Salvador,SLV,2011,17.5
El Salvador,SLV,2012,17.4
Equatorial Guinea,GNQ,1980,65.099998
Equatorial Guinea,GNQ,1981,61.099998
Equatorial Guinea,GNQ,1982,56.700001
Equatorial Guinea,GNQ,1983,53.099998
Equatorial Guinea,GNQ,1984,50.5
Equatorial Guinea,GNQ,1985,48.599998
Equatorial Guinea,GNQ,1986,47.5
Equatorial Guinea,GNQ,1987,46.5
Equatorial Guinea,GNQ,1988,45.799999
Equatorial Guinea,GNQ,1989,45.299999
Equatorial Guinea,GNQ,1990,45.099998
Equatorial Guinea,GNQ,1991,45
Equatorial Guinea,GNQ,1992,44.900002
Equatorial Guinea,GNQ,1993,45
Equatorial Guinea,GNQ,1994,45.200001
Equatorial Guinea,GNQ,1995,45.400002
Equatorial Guinea,GNQ,1996,44.799999
Equatorial Guinea,GNQ,1997,42.599998
Equatorial Guinea,GNQ,1998,40.799999
Equatorial Guinea,GNQ,1999,39
Equatorial Guinea,GNQ,2000,37.5
Equatorial Guinea,GNQ,2001,35.5
Equatorial Guinea,GNQ,2002,33.799999
Equatorial Guinea,GNQ,2003,32.5
Equatorial Guinea,GNQ,2004,31
Equatorial Guinea,GNQ,2005,29.799999
Equatorial Guinea,GNQ,2006,29
Equatorial Guinea,GNQ,2007,28.200001
Equatorial Guinea,GNQ,2008,27.5
Equatorial Guinea,GNQ,2009,26.9
Equatorial Guinea,GNQ,2010,26.5
Equatorial Guinea,GNQ,2011,26.200001
Equatorial Guinea,GNQ,2012,25.9
Eritrea,ERI,1980,32.200001
Eritrea,ERI,1981,32.099998
Eritrea,ERI,1982,31.9
Eritrea,ERI,1983,31.799999
Eritrea,ERI,1984,31.6
Eritrea,ERI,1985,31.5
Eritrea,ERI,1986,31.4
Eritrea,ERI,1987,31.299999
Eritrea,ERI,1988,31.299999
Eritrea,ERI,1989,31.4
Eritrea,ERI,1990,31.5
Eritrea,ERI,1991,31.9
Eritrea,ERI,1992,32.400002
Eritrea,ERI,1993,33.099998
Eritrea,ERI,1994,33.900002
Eritrea,ERI,1995,34.599998
Eritrea,ERI,1996,35.299999
Eritrea,ERI,1997,36.200001
Eritrea,ERI,1998,36.900002
Eritrea,ERI,1999,37.400002
Eritrea,ERI,2000,37.599998
Eritrea,ERI,2001,37.700001
Eritrea,ERI,2002,37.700001
Eritrea,ERI,2003,37.700001
Eritrea,ERI,2004,37.599998
Eritrea,ERI,2005,37.799999
Eritrea,ERI,2006,38.099998
Eritrea,ERI,2007,38.400002
Eritrea,ERI,2008,38.599998
Eritrea,ERI,2009,38.799999
Eritrea,ERI,2010,39
Eritrea,ERI,2011,38.700001
Eritrea,ERI,2012,38.299999
Estonia,EST,1980,12.9
Estonia,EST,1981,13.2
Estonia,EST,1982,13.5
Estonia,EST,1983,13.8
Estonia,EST,1984,14.1
Estonia,EST,1985,14.5
Estonia,EST,1986,14.8
Estonia,EST,1987,15.3
Estonia,EST,1988,15.7
Estonia,EST,1989,16.1
Estonia,EST,1990,16.4
Estonia,EST,1991,16.700001
Estonia,EST,1992,16.9
Estonia,EST,1993,17.200001
Estonia,EST,1994,17.4
Estonia,EST,1995,17.9
Estonia,EST,1996,18.5
Estonia,EST,1997,19.4
Estonia,EST,1998,20.200001
Estonia,EST,1999,20.799999
Estonia,EST,2000,21.4
Estonia,EST,2001,21.9
Estonia,EST,2002,22.299999
Estonia,EST,2003,22.6
Estonia,EST,2004,22.9
Estonia,EST,2005,23.200001
Estonia,EST,2006,23.700001
Estonia,EST,2007,24.1
Estonia,EST,2008,24.299999
Estonia,EST,2009,24.200001
Estonia,EST,2010,24.1
Estonia,EST,2011,23.799999
Estonia,EST,2012,23.299999
Eswatini,SWZ,1980,20.9
Eswatini,SWZ,1981,20.700001
Eswatini,SWZ,1982,20.4
Eswatini,SWZ,1983,20.200001
Eswatini,SWZ,1984,19.9
Eswatini,SWZ,1985,19.700001
Eswatini,SWZ,1986,19.6
Eswatini,SWZ,1987,19.799999
Eswatini,SWZ,1988,20
Eswatini,SWZ,1989,20.299999
Eswatini,SWZ,1990,20.6
Eswatini,SWZ,1991,20.9
Eswatini,SWZ,1992,21.200001
Eswatini,SWZ,1993,21.5
Eswatini,SWZ,1994,21.9
Eswatini,SWZ,1995,22.4
Eswatini,SWZ,1996,23.1
Eswatini,SWZ,1997,23.9
Eswatini,SWZ,1998,24.799999
Eswatini,SWZ,1999,25.799999
Eswatini,SWZ,2000,26.9
Eswatini,SWZ,2001,27.9
Eswatini,SWZ,2002,28.799999
Eswatini,SWZ,2003,29.799999
Eswatini,SWZ,2004,30.6
Eswatini,SWZ,2005,31.299999
Eswatini,SWZ,2006,32
Eswatini,SWZ,2007,32.599998
Eswatini,SWZ,2008,33.299999
Eswatini,SWZ,2009,34.099998
Eswatini,SWZ,2010,34.700001
Eswatini,SWZ,2011,35.400002
Eswatini,SWZ,2012,35.900002
Ethiopia,ETH,1980,7.0999999
Ethiopia,ETH,1981,7.0999999
Ethiopia,ETH,1982,7.1999998
Ethiopia,ETH,1983,7.1999998
Ethiopia,ETH,1984,7.3000002
Ethiopia,ETH,1985,7.3000002
Ethiopia,ETH,1986,7.3000002
Ethiopia,ETH,1987,7.3000002
Ethiopia,ETH,1988,7.1999998
Ethiopia,ETH,1989,7.1999998
Ethiopia,ETH,1990,7.0999999
Ethiopia,ETH,1991,7.0999999
Ethiopia,ETH,1992,7
Ethiopia,ETH,1993,7
Ethiopia,ETH,1994,6.9000001
Ethiopia,ETH,1995,6.9000001
Ethiopia,ETH,1996,6.9000001
Ethiopia,ETH,1997,6.8000002
Ethiopia,ETH,1998,6.6999998
Ethiopia,ETH,1999,6.6999998
Ethiopia,ETH,2000,6.5999999
Ethiopia,ETH,2001,6.5999999
Ethiopia,ETH,2002,6.5
Ethiopia,ETH,2003,6.3000002
Ethiopia,ETH,2004,6.0999999
Ethiopia,ETH,2005,6
Ethiopia,ETH,2006,5.9000001
Ethiopia,ETH,2007,6
Ethiopia,ETH,2008,6
Ethiopia,ETH,2009,6.0999999
Ethiopia,ETH,2010,6.1999998
Ethiopia,ETH,2011,6.1999998
Ethiopia,ETH,2012,6.1999998
Fiji,FJI,1980,23.4
Fiji,FJI,1981,22.5
Fiji,FJI,1982,22
Fiji,FJI,1983,21.9
Fiji,FJI,1984,21.5
Fiji,FJI,1985,21.299999
Fiji,FJI,1986,21.200001
Fiji,FJI,1987,21.4
Fiji,FJI,1988,21.6
Fiji,FJI,1989,21.4
Fiji,FJI,1990,20.9
Fiji,FJI,1991,20.6
Fiji,FJI,1992,20.200001
Fiji,FJI,1993,19.799999
Fiji,FJI,1994,19.299999
Fiji,FJI,1995,18.799999
Fiji,FJI,1996,18.200001
Fiji,FJI,1997,17.700001
Fiji,FJI,1998,17.4
Fiji,FJI,1999,16.9
Fiji,FJI,2000,16.299999
Fiji,FJI,2001,15.8
Fiji,FJI,2002,15.2
Fiji,FJI,2003,14.7
Fiji,FJI,2004,14.2
Fiji,FJI,2005,13.7
Fiji,FJI,2006,13.3
Fiji,FJI,2007,13
Fiji,FJI,2008,12.8
Fiji,FJI,2009,12.7
Fiji,FJI,2010,12.7
Fiji,FJI,2011,12.6
Fiji,FJI,2012,12.5
Finland,FIN,1980,18.1
Finland,FIN,1981,18
Finland,FIN,1982,17.799999
Finland,FIN,1983,17.6
Finland,FIN,1984,17.299999
Finland,FIN,1985,16.9
Finland,FIN,1986,16.299999
Finland,FIN,1987,15.8
Finland,FIN,1988,15.3
Finland,FIN,1989,14.9
Finland,FIN,1990,14.7
Finland,FIN,1991,14.7
Finland,FIN,1992,15
Finland,FIN,1993,15.4
Finland,FIN,1994,15.8
Finland,FIN,1995,16
Finland,FIN,1996,16
Finland,FIN,1997,15.8
Finland,FIN,1998,15.5
Finland,FIN,1999,15.2
Finland,FIN,2000,15
Finland,FIN,2001,14.7
Finland,FIN,2002,14.6
Finland,FIN,2003,14.7
Finland,FIN,2004,14.8
Finland,FIN,2005,15.1
Finland,FIN,2006,15.5
Finland,FIN,2007,16
Finland,FIN,2008,16.4
Finland,FIN,2009,17.1
Finland,FIN,2010,17.5
Finland,FIN,2011,17.700001
Finland,FIN,2012,17.799999
France,FRA,1980,21
France,FRA,1981,20.4
France,FRA,1982,19.799999
France,FRA,1983,19.1
France,FRA,1984,18.6
France,FRA,1985,18.1
France,FRA,1986,17.6
France,FRA,1987,17.200001
France,FRA,1988,16.799999
France,FRA,1989,16.5
France,FRA,1990,16.299999
France,FRA,1991,16.200001
France,FRA,1992,16.299999
France,FRA,1993,16.4
France,FRA,1994,16.4
France,FRA,1995,16.4
France,FRA,1996,16.299999
France,FRA,1997,16
France,FRA,1998,15.7
France,FRA,1999,15.4
France,FRA,2000,15.1
France,FRA,2001,14.9
France,FRA,2002,14.9
France,FRA,2003,15.1
France,FRA,2004,15.3
France,FRA,2005,15.3
France,FRA,2006,15.2
France,FRA,2007,15
France,FRA,2008,14.8
France,FRA,2009,14.7
France,FRA,2010,14.6
France,FRA,2011,14.5
France,FRA,2012,14.4
Gabon,GAB,1980,12.6
Gabon,GAB,1981,12.6
Gabon,GAB,1982,12.6
Gabon,GAB,1983,12.7
Gabon,GAB,1984,12.8
Gabon,GAB,1985,12.8
Gabon,GAB,1986,13
Gabon,GAB,1987,13.4
Gabon,GAB,1988,13.7
Gabon,GAB,1989,13.7
Gabon,GAB,1990,13.7
Gabon,GAB,1991,13.6
Gabon,GAB,1992,13.6
Gabon,GAB,1993,13.7
Gabon,GAB,1994,13.8
Gabon,GAB,1995,13.9
Gabon,GAB,1996,13.9
Gabon,GAB,1997,13.9
Gabon,GAB,1998,14
Gabon,GAB,1999,14.6
Gabon,GAB,2000,15.2
Gabon,GAB,2001,16
Gabon,GAB,2002,16.799999
Gabon,GAB,2003,17.700001
Gabon,GAB,2004,18.700001
Gabon,GAB,2005,19.6
Gabon,GAB,2006,20.6
Gabon,GAB,2007,21.5
Gabon,GAB,2008,22.299999
Gabon,GAB,2009,23.200001
Gabon,GAB,2010,23.799999
Gabon,GAB,2011,24.299999
Gabon,GAB,2012,24.700001
Gambia,GMB,1980,29.6
Gambia,GMB,1981,29.700001
Gambia,GMB,1982,29.6
Gambia,GMB,1983,29.4
Gambia,GMB,1984,29.200001
Gambia,GMB,1985,28.9
Gambia,GMB,1986,28.4
Gambia,GMB,1987,27.9
Gambia,GMB,1988,27.4
Gambia,GMB,1989,26.9
Gambia,GMB,1990,26.4
Gambia,GMB,1991,26.1
Gambia,GMB,1992,25.9
Gambia,GMB,1993,25.6
Gambia,GMB,1994,25.299999
Gambia,GMB,1995,25
Gambia,GMB,1996,24.6
Gambia,GMB,1997,24.200001
Gambia,GMB,1998,23.700001
Gambia,GMB,1999,23.1
Gambia,GMB,2000,22.4
Gambia,GMB,2001,21.700001
Gambia,GMB,2002,21.1
Gambia,GMB,2003,20.5
Gambia,GMB,2004,20
Gambia,GMB,2005,19.5
Gambia,GMB,2006,19.1
Gambia,GMB,2007,18.799999
Gambia,GMB,2008,18.4
Gambia,GMB,2009,18.1
Gambia,GMB,2010,17.799999
Gambia,GMB,2011,17.6
Gambia,GMB,2012,17.4
Georgia,GEO,1980,30
Georgia,GEO,1981,29.299999
Georgia,GEO,1982,28.6
Georgia,GEO,1983,27.799999
Georgia,GEO,1984,27.1
Georgia,GEO,1985,26.4
Georgia,GEO,1986,25.700001
Georgia,GEO,1987,25
Georgia,GEO,1988,24.5
Georgia,GEO,1989,24
Georgia,GEO,1990,23.700001
Georgia,GEO,1991,23.4
Georgia,GEO,1992,23.4
Georgia,GEO,1993,23.5
Georgia,GEO,1994,23.6
Georgia,GEO,1995,23.9
Georgia,GEO,1996,24.299999
Georgia,GEO,1997,24.6
Georgia,GEO,1998,25
Georgia,GEO,1999,25.4
Georgia,GEO,2000,25.799999
Georgia,GEO,2001,26.1
Georgia,GEO,2002,26.299999
Georgia,GEO,2003,26.4
Georgia,GEO,2004,26.4
Georgia,GEO,2005,26.200001
Georgia,GEO,2006,25.9
Georgia,GEO,2007,25.5
Georgia,GEO,2008,25.1
Georgia,GEO,2009,24.700001
Georgia,GEO,2010,24.299999
Georgia,GEO,2011,24
Georgia,GEO,2012,23.799999
Germany,DEU,1980,20.299999
Germany,DEU,1981,20
Germany,DEU,1982,19.799999
Germany,DEU,1983,19.6
Germany,DEU,1984,19.4
Germany,DEU,1985,19.299999
Germany,DEU,1986,19.200001
Germany,DEU,1987,19.200001
Germany,DEU,1988,19.4
Germany,DEU,1989,19.5
Germany,DEU,1990,19.799999
Germany,DEU,1991,20
Germany,DEU,1992,20.299999
Germany,DEU,1993,20.6
Germany,DEU,1994,21
Germany,DEU,1995,21.299999
Germany,DEU,1996,21
Germany,DEU,1997,20.4
Germany,DEU,1998,20
Germany,DEU,1999,19.799999
Germany,DEU,2000,19.700001
Germany,DEU,2001,19.6
Germany,DEU,2002,19.6
Germany,DEU,2003,19.6
Germany,DEU,2004,19.1
Germany,DEU,2005,18.5
Germany,DEU,2006,17.9
Germany,DEU,2007,17.299999
Germany,DEU,2008,16.799999
Germany,DEU,2009,16.4
Germany,DEU,2010,16
Germany,DEU,2011,15.5
Germany,DEU,2012,15.1
Ghana,GHA,1980,19.5
Ghana,GHA,1981,19.200001
Ghana,GHA,1982,18.9
Ghana,GHA,1983,18.700001
Ghana,GHA,1984,18.4
Ghana,GHA,1985,17.9
Ghana,GHA,1986,17.4
Ghana,GHA,1987,16.9
Ghana,GHA,1988,16.299999
Ghana,GHA,1989,15.7
Ghana,GHA,1990,15.1
Ghana,GHA,1991,14.6
Ghana,GHA,1992,14.1
Ghana,GHA,1993,13.6
Ghana,GHA,1994,13.2
Ghana,GHA,1995,12.9
Ghana,GHA,1996,12.6
Ghana,GHA,1997,12.5
Ghana,GHA,1998,12.4
Ghana,GHA,1999,12.4
Ghana,GHA,2000,12.4
Ghana,GHA,2001,12.5
Ghana,GHA,2002,12.6
Ghana,GHA,2003,12.8
Ghana,GHA,2004,13.3
Ghana,GHA,2005,13.8
Ghana,GHA,2006,14.2
Ghana,GHA,2007,14.7
Ghana,GHA,2008,15
Ghana,GHA,2009,15.2
Ghana,GHA,2010,15.3
Ghana,GHA,2011,15.2
Ghana,GHA,2012,15.1
Greece,GRC,1980,26.700001
Greece,GRC,1981,26.6
Greece,GRC,1982,26.700001
Greece,GRC,1983,26.799999
Greece,GRC,1984,26.799999
Greece,GRC,1985,26.700001
Greece,GRC,1986,26.5
Greece,GRC,1987,26.4
Greece,GRC,1988,26.200001
Greece,GRC,1989,25.799999
Greece,GRC,1990,25.4
Greece,GRC,1991,25
Greece,GRC,1992,24.6
Greece,GRC,1993,24.299999
Greece,GRC,1994,24.1
Greece,GRC,1995,23.9
Greece,GRC,1996,23.9
Greece,GRC,1997,23.9
Greece,GRC,1998,23.799999
Greece,GRC,1999,23.799999
Greece,GRC,2000,23.9
Greece,GRC,2001,24.1
Greece,GRC,2002,24.200001
Greece,GRC,2003,24.4
Greece,GRC,2004,24.5
Greece,GRC,2005,24.4
Greece,GRC,2006,24.200001
Greece,GRC,2007,23.700001
Greece,GRC,2008,23.1
Greece,GRC,2009,22.5
Greece,GRC,2010,22
Greece,GRC,2011,21.5
Greece,GRC,2012,21
Grenada,GRD,1980,18.299999
Grenada,GRD,1981,18.5
Grenada,GRD,1982,18.700001
Grenada,GRD,1983,18.799999
Grenada,GRD,1984,19
Grenada,GRD,1985,19.200001
Grenada,GRD,1986,19.4
Grenada,GRD,1987,19.6
Grenada,GRD,1988,19.700001
Grenada,GRD,1989,19.9
Grenada,GRD,1990,20.200001
Grenada,GRD,1991,20.6
Grenada,GRD,1992,21
Grenada,GRD,1993,21.4
Grenada,GRD,1994,21.700001
Grenada,GRD,1995,22.1
Grenada,GRD,1996,22.299999
Grenada,GRD,1997,23.299999
Grenada,GRD,1998,24.200001
Grenada,GRD,1999,25
Grenada,GRD,2000,25.700001
Grenada,GRD,2001,26
Grenada,GRD,2002,26.200001
Grenada,GRD,2003,26.299999
Grenada,GRD,2004,26.200001
Grenada,GRD,2005,26.200001
Grenada,GRD,2006,26
Grenada,GRD,2007,25.799999
Grenada,GRD,2008,25.5
Grenada,GRD,2009,25
Grenada,GRD,2010,24.5
Grenada,GRD,2011,24.1
Grenada,GRD,2012,23.6
Guatemala,GTM,1980,9.6000004
Guatemala,GTM,1981,9.5
Guatemala,GTM,1982,9.5
Guatemala,GTM,1983,9.5
Guatemala,GTM,1984,9.5
Guatemala,GTM,1985,9.5
Guatemala,GTM,1986,9.5
Guatemala,GTM,1987,9.6000004
Guatemala,GTM,1988,9.6000004
Guatemala,GTM,1989,9.6999998
Guatemala,GTM,1990,9.8000002
Guatemala,GTM,1991,9.8999996
Guatemala,GTM,1992,10
Guatemala,GTM,1993,10.1
Guatemala,GTM,1994,10.2
Guatemala,GTM,1995,10.3
Guatemala,GTM,1996,10.4
Guatemala,GTM,1997,10.6
Guatemala,GTM,1998,10.7
Guatemala,GTM,1999,10.9
Guatemala,GTM,2000,11.1
Guatemala,GTM,2001,11.3
Guatemala,GTM,2002,11.5
Guatemala,GTM,2003,12.3
Guatemala,GTM,2004,12.5
Guatemala,GTM,2005,12.6
Guatemala,GTM,2006,12.6
Guatemala,GTM,2007,12.5
Guatemala,GTM,2008,12.2
Guatemala,GTM,2009,11.9
Guatemala,GTM,2010,11.5
Guatemala,GTM,2011,11
Guatemala,GTM,2012,10.5
Guinea,GIN,1980,2.5999999
Guinea,GIN,1981,2.5
Guinea,GIN,1982,2.4000001
Guinea,GIN,1983,2.4000001
Guinea,GIN,1984,2.3
Guinea,GIN,1985,2.3
Guinea,GIN,1986,2.3
Guinea,GIN,1987,2.2
Guinea,GIN,1988,2.2
Guinea,GIN,1989,2.2
Guinea,GIN,1990,2.0999999
Guinea,GIN,1991,2.0999999
Guinea,GIN,1992,2.0999999
Guinea,GIN,1993,2.0999999
Guinea,GIN,1994,2.0999999
Guinea,GIN,1995,2.0999999
Guinea,GIN,1996,2.0999999
Guinea,GIN,1997,2.0999999
Guinea,GIN,1998,2.0999999
Guinea,GIN,1999,2.0999999
Guinea,GIN,2000,2.0999999
Guinea,GIN,2001,2
Guinea,GIN,2002,2
Guinea,GIN,2003,2
Guinea,GIN,2004,1.9
Guinea,GIN,2005,1.9
Guinea,GIN,2006,1.9
Guinea,GIN,2007,1.9
Guinea,GIN,2008,1.9
Guinea,GIN,2009,1.8
Guinea,GIN,2010,1.8
Guinea,GIN,2011,1.8
Guinea,GIN,2012,1.8
Guinea-Bissau,GNB,1980,3.2
Guinea-Bissau,GNB,1981,3.2
Guinea-Bissau,GNB,1982,3.0999999
Guinea-Bissau,GNB,1983,3.0999999
Guinea-Bissau,GNB,1984,3.0999999
Guinea-Bissau,GNB,1985,3
Guinea-Bissau,GNB,1986,2.9000001
Guinea-Bissau,GNB,1987,2.8
Guinea-Bissau,GNB,1988,2.7
Guinea-Bissau,GNB,1989,2.5999999
Guinea-Bissau,GNB,1990,2.5
Guinea-Bissau,GNB,1991,2.5
Guinea-Bissau,GNB,1992,2.4000001
Guinea-Bissau,GNB,1993,2.4000001
Guinea-Bissau,GNB,1994,2.4000001
Guinea-Bissau,GNB,1995,2.4000001
Guinea-Bissau,GNB,1996,2.4000001
Guinea-Bissau,GNB,1997,2.4000001
Guinea-Bissau,GNB,1998,2.7
Guinea-Bissau,GNB,1999,3
Guinea-Bissau,GNB,2000,3.3
Guinea-Bissau,GNB,2001,3.7
Guinea-Bissau,GNB,2002,4.0999999
Guinea-Bissau,GNB,2003,4.5999999
Guinea-Bissau,GNB,2004,5.0999999
Guinea-Bissau,GNB,2005,5.5999999
Guinea-Bissau,GNB,2006,6.0999999
Guinea-Bissau,GNB,2007,6.5999999
Guinea-Bissau,GNB,2008,6.9000001
Guinea-Bissau,GNB,2009,7.3000002
Guinea-Bissau,GNB,2010,7.5999999
Guinea-Bissau,GNB,2011,7.9000001
Guinea-Bissau,GNB,2012,8.1999998
Guyana,GUY,1980,25.6
Guyana,GUY,1981,25.9
Guyana,GUY,1982,25.6
Guyana,GUY,1983,25.1
Guyana,GUY,1984,24.5
Guyana,GUY,1985,24
Guyana,GUY,1986,23.6
Guyana,GUY,1987,23.299999
Guyana,GUY,1988,22.9
Guyana,GUY,1989,22.4
Guyana,GUY,1990,21.799999
Guyana,GUY,1991,21.5
Guyana,GUY,1992,21.6
Guyana,GUY,1993,21.9
Guyana,GUY,1994,22.5
Guyana,GUY,1995,23.1
Guyana,GUY,1996,23.799999
Guyana,GUY,1997,24.6
Guyana,GUY,1998,25.200001
Guyana,GUY,1999,25.6
Guyana,GUY,2000,26.1
Guyana,GUY,2001,26.700001
Guyana,GUY,2002,27.200001
Guyana,GUY,2003,27.6
Guyana,GUY,2004,27.9
Guyana,GUY,2005,28.200001
Guyana,GUY,2006,28.4
Guyana,GUY,2007,28.9
Guyana,GUY,2008,29.200001
Guyana,GUY,2009,29.700001
Guyana,GUY,2010,30.4
Guyana,GUY,2011,31.1
Guyana,GUY,2012,31.799999
Haiti,HTI,1980,11
Haiti,HTI,1981,11.3
Haiti,HTI,1982,11.1
Haiti,HTI,1983,10.8
Haiti,HTI,1984,10.4
Haiti,HTI,1985,9.8999996
Haiti,HTI,1986,9.5
Haiti,HTI,1987,8.8999996
Haiti,HTI,1988,8.5
Haiti,HTI,1989,8
Haiti,HTI,1990,7.5
Haiti,HTI,1991,7.0999999
Haiti,HTI,1992,6.6999998
Haiti,HTI,1993,6.3000002
Haiti,HTI,1994,5.6999998
Haiti,HTI,1995,5.3000002
Haiti,HTI,1996,5.0999999
Haiti,HTI,1997,4.9000001
Haiti,HTI,1998,4.8000002
Haiti,HTI,1999,4.8000002
Haiti,HTI,2000,4.8000002
Haiti,HTI,2001,4.9000001
Haiti,HTI,2002,4.9000001
Haiti,HTI,2003,5
Haiti,HTI,2004,5
Haiti,HTI,2005,5.0999999
Haiti,HTI,2006,5.0999999
Haiti,HTI,2007,5.1999998
Haiti,HTI,2008,5.3000002
Haiti,HTI,2009,5.5
Haiti,HTI,2010,5.6999998
Haiti,HTI,2011,5.9000001
Haiti,HTI,2012,6.1999998
Honduras,HND,1980,22.1
Honduras,HND,1981,21.200001
Honduras,HND,1982,20.6
Honduras,HND,1983,20.299999
Honduras,HND,1984,20.1
Honduras,HND,1985,19.9
Honduras,HND,1986,19.799999
Honduras,HND,1987,19.5
Honduras,HND,1988,19.299999
Honduras,HND,1989,19
Honduras,HND,1990,18.799999
Honduras,HND,1991,18.700001
Honduras,HND,1992,18.4
Honduras,HND,1993,18
Honduras,HND,1994,17.9
Honduras,HND,1995,17.799999
Honduras,HND,1996,17.6
Honduras,HND,1997,17.299999
Honduras,HND,1998,17
Honduras,HND,1999,17
Honduras,HND,2000,16.9
Honduras,HND,2001,16.799999
Honduras,HND,2002,16.9
Honduras,HND,2003,16.9
Honduras,HND,2004,16.5
Honduras,HND,2005,15.9
Honduras,HND,2006,15.2
Honduras,HND,2007,14.3
Honduras,HND,2008,13.5
Honduras,HND,2009,13
Honduras,HND,2010,12.6
Honduras,HND,2011,12.2
Honduras,HND,2012,11.9
Hungary,HUN,1980,26.1
Hungary,HUN,1981,25.9
Hungary,HUN,1982,25.700001
Hungary,HUN,1983,25.5
Hungary,HUN,1984,25.4
Hungary,HUN,1985,25.4
Hungary,HUN,1986,25.4
Hungary,HUN,1987,25.299999
Hungary,HUN,1988,25.200001
Hungary,HUN,1989,25.1
Hungary,HUN,1990,25
Hungary,HUN,1991,25.4
Hungary,HUN,1992,25.9
Hungary,HUN,1993,26.299999
Hungary,HUN,1994,26.700001
Hungary,HUN,1995,27
Hungary,HUN,1996,27.299999
Hungary,HUN,1997,26.6
Hungary,HUN,1998,25.799999
